image,region,version,evenness_score
00251.png,bottom-face,original_roi,0.004489513629850888
00251.png,forehead,original_roi,0.004026828778998456
00251.png,under-eyes,original_roi,0.003980596233317689
00251.png,left-cheek,smooth_1_sigma_1.5,0.0048802285964240095
00251.png,right-cheek,smooth_1_sigma_1.5,0.004504321450555636
00251.png,bottom-face,smooth_1_sigma_1.5,0.00458308478128811
00251.png,forehead,smooth_1_sigma_1.5,0.004125368962931038
00251.png,under-eyes,smooth_1_sigma_1.5,0.004294926456128439
00251.png,left-cheek,smooth_2_sigma_2.5,0.004904812107060197
00251.png,right-cheek,smooth_2_sigma_2.5,0.004536187975561321
00251.png,bottom-face,smooth_2_sigma_2.5,0.004610864890712485
00251.png,forehead,smooth_2_sigma_2.5,0.004154030641772783
00251.png,under-eyes,smooth_2_sigma_2.5,0.004463460703097806
00257.png,left-cheek,original_roi,0.003925918116536651
00257.png,right-cheek,original_roi,0.0037845522532919122
00257.png,bottom-face,original_roi,0.0040288218042644226
00257.png,forehead,original_roi,0.003348347441033876
00257.png,under-eyes,original_roi,0.003500255560221965
00257.png,left-cheek,smooth_1_sigma_1.5,0.004036106710802911
00257.png,right-cheek,smooth_1_sigma_1.5,0.003874477925901745
00257.png,bottom-face,smooth_1_sigma_1.5,0.004179053925964044
00257.png,forehead,smooth_1_sigma_1.5,0.003426816887299606
00257.png,under-eyes,smooth_1_sigma_1.5,0.0036677141297751536
00257.png,left-cheek,smooth_2_sigma_2.5,0.004056782197098691
00257.png,right-cheek,smooth_2_sigma_2.5,0.0038921596910313173
00257.png,bottom-face,smooth_2_sigma_2.5,0.004204766440717469
00257.png,forehead,smooth_2_sigma_2.5,0.003442177274622866
00257.png,under-eyes,smooth_2_sigma_2.5,0.0037174294214994286
00259.png,left-cheek,original_roi,0.01159333397227488
00259.png,right-cheek,original_roi,0.0051875245095550455
00259.png,bottom-face,original_roi,0.00830941959685642
00259.png,forehead,original_roi,0.006909785310903338
00259.png,under-eyes,original_roi,0.006656582616743473
00259.png,left-cheek,smooth_1_sigma_1.5,0.012473814508972968
00259.png,right-cheek,smooth_1_sigma_1.5,0.005428839994112064
00259.png,bottom-face,smooth_1_sigma_1.5,0.0088662842414163
00259.png,forehead,smooth_1_sigma_1.5,0.007352991319993374
00259.png,under-eyes,smooth_1_sigma_1.5,0.007253054310169715
00259.png,left-cheek,smooth_2_sigma_2.5,0.01299096961219419
00259.png,right-cheek,smooth_2_sigma_2.5,0.00555421648843742
00259.png,bottom-face,smooth_2_sigma_2.5,0.009086820692178196
00259.png,forehead,smooth_2_sigma_2.5,0.007492394254875863
00259.png,under-eyes,smooth_2_sigma_2.5,0.007586821978638915
00264.png,left-cheek,original_roi,0.007986274991258957
00264.png,right-cheek,original_roi,0.004852528161984707
00264.png,bottom-face,original_roi,0.0050158824286220625
00264.png,forehead,original_roi,0.005423821323463643
00264.png,under-eyes,original_roi,0.006252246095243272
00264.png,left-cheek,smooth_1_sigma_1.5,0.008310315100375481
00264.png,right-cheek,smooth_1_sigma_1.5,0.004966253764771948
00264.png,bottom-face,smooth_1_sigma_1.5,0.005685564351374444
00264.png,forehead,smooth_1_sigma_1.5,0.005597326685801495
00264.png,under-eyes,smooth_1_sigma_1.5,0.006689583533622184
00264.png,left-cheek,smooth_2_sigma_2.5,0.008429937911816912
00264.png,right-cheek,smooth_2_sigma_2.5,0.005021224608066351
00264.png,bottom-face,smooth_2_sigma_2.5,0.005928251892846283
00264.png,forehead,smooth_2_sigma_2.5,0.005695761262726376
00264.png,under-eyes,smooth_2_sigma_2.5,0.006969821143589242
00267.png,left-cheek,original_roi,0.006310656459412632
00267.png,right-cheek,original_roi,0.005958043114872027
00267.png,bottom-face,original_roi,0.006759523551303922
00267.png,forehead,original_roi,0.00432295583127391
00267.png,under-eyes,original_roi,0.004946238963339681
00267.png,left-cheek,smooth_1_sigma_1.5,0.006435233265445622
00267.png,right-cheek,smooth_1_sigma_1.5,0.006087415054585562
00267.png,bottom-face,smooth_1_sigma_1.5,0.006906407048756322
00267.png,forehead,smooth_1_sigma_1.5,0.004403564112235663
00267.png,under-eyes,smooth_1_sigma_1.5,0.005163960304911503
00267.png,left-cheek,smooth_2_sigma_2.5,0.006477538351029369
00267.png,right-cheek,smooth_2_sigma_2.5,0.0061281398175924975
00267.png,bottom-face,smooth_2_sigma_2.5,0.006960853540796388
00267.png,forehead,smooth_2_sigma_2.5,0.004430903843771561
00267.png,under-eyes,smooth_2_sigma_2.5,0.00526033870250533
00323.png,left-cheek,original_roi,0.003691384711813748
00323.png,right-cheek,original_roi,0.0056589627330749575
00323.png,bottom-face,original_roi,0.004254323847687517
00323.png,forehead,original_roi,0.004047333861624263
00323.png,under-eyes,original_roi,0.004522764371332923
00323.png,left-cheek,smooth_1_sigma_1.5,0.0037722508173804892
00323.png,right-cheek,smooth_1_sigma_1.5,0.006027697310992801
00323.png,bottom-face,smooth_1_sigma_1.5,0.004426969986096712
00323.png,forehead,smooth_1_sigma_1.5,0.00417822879326386
00323.png,under-eyes,smooth_1_sigma_1.5,0.004741691730939084
00323.png,left-cheek,smooth_2_sigma_2.5,0.0037940807689019963
00323.png,right-cheek,smooth_2_sigma_2.5,0.006101208941696257
00323.png,bottom-face,smooth_2_sigma_2.5,0.004467504391376189
00323.png,forehead,smooth_2_sigma_2.5,0.00420786527441707
00323.png,under-eyes,smooth_2_sigma_2.5,0.004786376065222494
00336.png,left-cheek,original_roi,0.0035357473699170632
00336.png,right-cheek,original_roi,0.003729074296823668
00336.png,bottom-face,original_roi,0.004005320574808056
00336.png,forehead,original_roi,0.003923830957598137
00336.png,under-eyes,original_roi,0.003972957475931666
00336.png,left-cheek,smooth_1_sigma_1.5,0.003628073049949001
00336.png,right-cheek,smooth_1_sigma_1.5,0.00381406632192425
00336.png,bottom-face,smooth_1_sigma_1.5,0.004118870207834037
00336.png,forehead,smooth_1_sigma_1.5,0.004180798982448544
00336.png,under-eyes,smooth_1_sigma_1.5,0.0040959370329679955
00336.png,left-cheek,smooth_2_sigma_2.5,0.0036489618654234586
00336.png,right-cheek,smooth_2_sigma_2.5,0.0038311628589711762
00336.png,bottom-face,smooth_2_sigma_2.5,0.004143310518612125
00336.png,forehead,smooth_2_sigma_2.5,0.004226331179944935
00336.png,under-eyes,smooth_2_sigma_2.5,0.004119817311623208
00378.png,left-cheek,original_roi,0.005274212527547935
00378.png,right-cheek,original_roi,0.004498368704497282
00378.png,bottom-face,original_roi,0.005235401438461216
00378.png,forehead,original_roi,0.004088959761654127
00378.png,under-eyes,original_roi,0.004989277957564202
00378.png,left-cheek,smooth_1_sigma_1.5,0.005373127477972853
00378.png,right-cheek,smooth_1_sigma_1.5,0.0046095124585756
00378.png,bottom-face,smooth_1_sigma_1.5,0.005437565751135529
00378.png,forehead,smooth_1_sigma_1.5,0.004161508526679804
00378.png,under-eyes,smooth_1_sigma_1.5,0.005186960545425886
00378.png,left-cheek,smooth_2_sigma_2.5,0.005405165520635767
00378.png,right-cheek,smooth_2_sigma_2.5,0.004645758687571399
00378.png,bottom-face,smooth_2_sigma_2.5,0.005486756971905211
00378.png,forehead,smooth_2_sigma_2.5,0.004181742937019311
00378.png,under-eyes,smooth_2_sigma_2.5,0.005254343322010481
00387.png,left-cheek,original_roi,0.004805429675051571
00387.png,right-cheek,original_roi,0.004508974916646879
00387.png,bottom-face,original_roi,0.004248781123783676
00387.png,forehead,original_roi,0.004890813175163445
00387.png,under-eyes,original_roi,0.005147059534557236
00387.png,left-cheek,smooth_1_sigma_1.5,0.005324032429461334
00387.png,right-cheek,smooth_1_sigma_1.5,0.004928135890850637
00387.png,bottom-face,smooth_1_sigma_1.5,0.005536848331407273
00387.png,forehead,smooth_1_sigma_1.5,0.005270706238990336
00387.png,under-eyes,smooth_1_sigma_1.5,0.00551190598943742
00387.png,left-cheek,smooth_2_sigma_2.5,0.005488030852692674
00387.png,right-cheek,smooth_2_sigma_2.5,0.005082939221059146
00387.png,bottom-face,smooth_2_sigma_2.5,0.006044646436871458
00387.png,forehead,smooth_2_sigma_2.5,0.005376473353127876
00387.png,under-eyes,smooth_2_sigma_2.5,0.005633967415189426
00396.png,left-cheek,original_roi,0.005031062218477654
00396.png,right-cheek,original_roi,0.005217667266499829
00396.png,bottom-face,original_roi,0.006139118273868529
00396.png,forehead,original_roi,0.005767983457313253
00396.png,under-eyes,original_roi,0.0051284061036628754
00396.png,left-cheek,smooth_1_sigma_1.5,0.00526845424584763
00396.png,right-cheek,smooth_1_sigma_1.5,0.005498241892852158
00396.png,bottom-face,smooth_1_sigma_1.5,0.007672662768027923
00396.png,forehead,smooth_1_sigma_1.5,0.006021414371806897
00396.png,under-eyes,smooth_1_sigma_1.5,0.0053273414425715595
00396.png,left-cheek,smooth_2_sigma_2.5,0.005317438969013932
00396.png,right-cheek,smooth_2_sigma_2.5,0.005548415123512454
00396.png,bottom-face,smooth_2_sigma_2.5,0.008142812577238511
00396.png,forehead,smooth_2_sigma_2.5,0.006093394920490519
00396.png,under-eyes,smooth_2_sigma_2.5,0.0054067006751634715
00413.png,left-cheek,original_roi,0.004556353250898619
00413.png,right-cheek,original_roi,0.012494319912664777
00413.png,bottom-face,original_roi,0.007480525149165199
00413.png,forehead,original_roi,0.015295732864749419
00413.png,under-eyes,original_roi,0.007320660091228571
00413.png,left-cheek,smooth_1_sigma_1.5,0.004741662687832542
00413.png,right-cheek,smooth_1_sigma_1.5,0.012837423746401577
00413.png,bottom-face,smooth_1_sigma_1.5,0.007813720681656434
00413.png,forehead,smooth_1_sigma_1.5,0.016729793393052188
00413.png,under-eyes,smooth_1_sigma_1.5,0.00805447444246241
00413.png,left-cheek,smooth_2_sigma_2.5,0.0047792595052603085
00413.png,right-cheek,smooth_2_sigma_2.5,0.012989953179870138
00413.png,bottom-face,smooth_2_sigma_2.5,0.007914126352239882
00413.png,forehead,smooth_2_sigma_2.5,0.017358654082355957
00413.png,under-eyes,smooth_2_sigma_2.5,0.008373714870800533
00420.png,left-cheek,original_roi,0.007167524010610065
00420.png,right-cheek,original_roi,0.006950886313474787
00420.png,bottom-face,original_roi,0.00837710255227061
00420.png,forehead,original_roi,0.006498145174296516
00420.png,under-eyes,original_roi,0.007352306178884982
00420.png,left-cheek,smooth_1_sigma_1.5,0.0073756975543087374
00420.png,right-cheek,smooth_1_sigma_1.5,0.00720555390708436
00420.png,bottom-face,smooth_1_sigma_1.5,0.00888061742834488
00420.png,forehead,smooth_1_sigma_1.5,0.006771891384432631
00420.png,under-eyes,smooth_1_sigma_1.5,0.007689063408404147
00420.png,left-cheek,smooth_2_sigma_2.5,0.007433661701935764
00420.png,right-cheek,smooth_2_sigma_2.5,0.007270723463232879
00420.png,bottom-face,smooth_2_sigma_2.5,0.009030770581162615
00420.png,forehead,smooth_2_sigma_2.5,0.006833442040020341
00420.png,under-eyes,smooth_2_sigma_2.5,0.007795440448014945
00427.png,left-cheek,original_roi,0.0051321994988282205
00427.png,right-cheek,original_roi,0.005443029361112583
00427.png,bottom-face,original_roi,0.00550150884668222
00427.png,forehead,original_roi,0.005215759692562976
00427.png,under-eyes,original_roi,0.006263370707525437
00427.png,left-cheek,smooth_1_sigma_1.5,0.0052641011677474776
00427.png,right-cheek,smooth_1_sigma_1.5,0.0058049202115218294
00427.png,bottom-face,smooth_1_sigma_1.5,0.005787749946724719
00427.png,forehead,smooth_1_sigma_1.5,0.005474296217296245
00427.png,under-eyes,smooth_1_sigma_1.5,0.006693912399991365
00427.png,left-cheek,smooth_2_sigma_2.5,0.00529002024991284
00427.png,right-cheek,smooth_2_sigma_2.5,0.005861985587941398
00427.png,bottom-face,smooth_2_sigma_2.5,0.005835878324889995
00427.png,forehead,smooth_2_sigma_2.5,0.005524231594085713
00427.png,under-eyes,smooth_2_sigma_2.5,0.006797239564609209
00439.png,left-cheek,original_roi,0.0038361261307337515
00439.png,right-cheek,original_roi,0.004442922270668621
00439.png,bottom-face,original_roi,0.004180873395750478
00439.png,forehead,original_roi,0.003839415829507054
00439.png,under-eyes,original_roi,0.004028903522066155
00439.png,left-cheek,smooth_1_sigma_1.5,0.003999480063319863
00439.png,right-cheek,smooth_1_sigma_1.5,0.004687736016590289
00439.png,bottom-face,smooth_1_sigma_1.5,0.0043773706801996
00439.png,forehead,smooth_1_sigma_1.5,0.004114068514835041
00439.png,under-eyes,smooth_1_sigma_1.5,0.004262764656854846
00439.png,left-cheek,smooth_2_sigma_2.5,0.004025304749998792
00439.png,right-cheek,smooth_2_sigma_2.5,0.004741102032097207
00439.png,bottom-face,smooth_2_sigma_2.5,0.004414015292471524
00439.png,forehead,smooth_2_sigma_2.5,0.004152160833944518
00439.png,under-eyes,smooth_2_sigma_2.5,0.004324626213065105
00445.png,left-cheek,original_roi,0.0036230161977477133
00445.png,right-cheek,original_roi,0.0034492144320678337
00445.png,bottom-face,original_roi,0.003647979376470109
00445.png,forehead,original_roi,0.003396991460132137
00445.png,under-eyes,original_roi,0.003455789245368699
00445.png,left-cheek,smooth_1_sigma_1.5,0.00367490119039226
00445.png,right-cheek,smooth_1_sigma_1.5,0.003494827233803742
00445.png,bottom-face,smooth_1_sigma_1.5,0.0037045822539485064
00445.png,forehead,smooth_1_sigma_1.5,0.0034454067051028553
00445.png,under-eyes,smooth_1_sigma_1.5,0.003582747502612201
00445.png,left-cheek,smooth_2_sigma_2.5,0.003689388874448626
00445.png,right-cheek,smooth_2_sigma_2.5,0.003508466482704044
00445.png,bottom-face,smooth_2_sigma_2.5,0.0037230188924916373
00445.png,forehead,smooth_2_sigma_2.5,0.003459888625954785
00445.png,under-eyes,smooth_2_sigma_2.5,0.003617477461854191
00447.png,left-cheek,original_roi,0.003939701144473309
00447.png,right-cheek,original_roi,0.004223786358235822
00447.png,bottom-face,original_roi,0.0045790512036347165
00447.png,forehead,original_roi,0.0038748966131675047
00447.png,under-eyes,original_roi,0.004122766611296243
00447.png,left-cheek,smooth_1_sigma_1.5,0.004015811116914514
00447.png,right-cheek,smooth_1_sigma_1.5,0.004293226248091847
00447.png,bottom-face,smooth_1_sigma_1.5,0.004686918966906871
00447.png,forehead,smooth_1_sigma_1.5,0.003973727293566168
00447.png,under-eyes,smooth_1_sigma_1.5,0.004245484577490568
00447.png,left-cheek,smooth_2_sigma_2.5,0.004037847309483426
00447.png,right-cheek,smooth_2_sigma_2.5,0.004315684843701914
00447.png,bottom-face,smooth_2_sigma_2.5,0.004724467806141816
00447.png,forehead,smooth_2_sigma_2.5,0.004002680108752323
00447.png,under-eyes,smooth_2_sigma_2.5,0.004287560459433659
00492.png,left-cheek,original_roi,0.008908265919879876
00492.png,right-cheek,original_roi,0.007980968417772264
00492.png,bottom-face,original_roi,0.008474603462361275
00492.png,forehead,original_roi,0.006488491315005717
00492.png,under-eyes,original_roi,0.006860224778191674
00492.png,left-cheek,smooth_1_sigma_1.5,0.009689354705416374
00492.png,right-cheek,smooth_1_sigma_1.5,0.00862392584788695
00492.png,bottom-face,smooth_1_sigma_1.5,0.009202739211155345
00492.png,forehead,smooth_1_sigma_1.5,0.006951472958461608
00492.png,under-eyes,smooth_1_sigma_1.5,0.007441484528672001
00492.png,left-cheek,smooth_2_sigma_2.5,0.009828632462506072
00492.png,right-cheek,smooth_2_sigma_2.5,0.008728511758439009
00492.png,bottom-face,smooth_2_sigma_2.5,0.009317067945437891
00492.png,forehead,smooth_2_sigma_2.5,0.0070330264515363694
00492.png,under-eyes,smooth_2_sigma_2.5,0.007621898937548952
00536.png,left-cheek,original_roi,0.005542244678863492
00536.png,right-cheek,original_roi,0.004985974972067607
00536.png,bottom-face,original_roi,0.005643686821561016
00536.png,forehead,original_roi,0.004554931540170761
00536.png,under-eyes,original_roi,0.004814876901383237
00536.png,left-cheek,smooth_1_sigma_1.5,0.005887969442861709
00536.png,right-cheek,smooth_1_sigma_1.5,0.005288415151674856
00536.png,bottom-face,smooth_1_sigma_1.5,0.006028505370156647
00536.png,forehead,smooth_1_sigma_1.5,0.00479839859505659
00536.png,under-eyes,smooth_1_sigma_1.5,0.005147762362510183
00536.png,left-cheek,smooth_2_sigma_2.5,0.005936886230490262
00536.png,right-cheek,smooth_2_sigma_2.5,0.005329924296181184
00536.png,bottom-face,smooth_2_sigma_2.5,0.0060933232128449364
00536.png,forehead,smooth_2_sigma_2.5,0.0048360213469662875
00536.png,under-eyes,smooth_2_sigma_2.5,0.0052230729322495
00566.png,left-cheek,original_roi,0.005692081420232333
00566.png,right-cheek,original_roi,0.008757618157973008
00566.png,bottom-face,original_roi,0.008020605242788689
00566.png,forehead,original_roi,0.006164742419719839
00566.png,under-eyes,original_roi,0.005520509311544986
00566.png,left-cheek,smooth_1_sigma_1.5,0.005978671405521246
00566.png,right-cheek,smooth_1_sigma_1.5,0.00934809645151808
00566.png,bottom-face,smooth_1_sigma_1.5,0.0085833078235136
00566.png,forehead,smooth_1_sigma_1.5,0.006541286508523433
00566.png,under-eyes,smooth_1_sigma_1.5,0.005906832193476447
00566.png,left-cheek,smooth_2_sigma_2.5,0.006112155646697324
00566.png,right-cheek,smooth_2_sigma_2.5,0.009490152233657801
00566.png,bottom-face,smooth_2_sigma_2.5,0.008722199210961661
00566.png,forehead,smooth_2_sigma_2.5,0.0066599928128420185
00566.png,under-eyes,smooth_2_sigma_2.5,0.006064836038702915
00570.png,left-cheek,original_roi,0.004623564147311678
00570.png,right-cheek,original_roi,0.003827862787245678
00570.png,bottom-face,original_roi,0.004455849875675714
00570.png,forehead,original_roi,0.0038761693825277582
00570.png,under-eyes,original_roi,0.0040319366530187015
00570.png,left-cheek,smooth_1_sigma_1.5,0.004789860061721759
00570.png,right-cheek,smooth_1_sigma_1.5,0.003956535022842391
00570.png,bottom-face,smooth_1_sigma_1.5,0.005026232587846953
00570.png,forehead,smooth_1_sigma_1.5,0.0040706447607587555
00570.png,under-eyes,smooth_1_sigma_1.5,0.00419402041292174
00570.png,left-cheek,smooth_2_sigma_2.5,0.004842578910416582
00570.png,right-cheek,smooth_2_sigma_2.5,0.003981426916967118
00570.png,bottom-face,smooth_2_sigma_2.5,0.005122793623452352
00570.png,forehead,smooth_2_sigma_2.5,0.004100833336682007
00570.png,under-eyes,smooth_2_sigma_2.5,0.004231317637209466
00652.png,left-cheek,original_roi,0.00390406372221195
00652.png,right-cheek,original_roi,0.003827101006463737
00652.png,bottom-face,original_roi,0.004937661003288814
00652.png,forehead,original_roi,0.003582737464659933
00652.png,under-eyes,original_roi,0.003848402304317201
00652.png,left-cheek,smooth_1_sigma_1.5,0.004013175596077667
00652.png,right-cheek,smooth_1_sigma_1.5,0.004111914550891368
00652.png,bottom-face,smooth_1_sigma_1.5,0.005666149766366548
00652.png,forehead,smooth_1_sigma_1.5,0.003653316744644976
00652.png,under-eyes,smooth_1_sigma_1.5,0.003915818334386194
00652.png,left-cheek,smooth_2_sigma_2.5,0.004046429214950656
00652.png,right-cheek,smooth_2_sigma_2.5,0.004183268593923356
